code_insee,commune,code_region,region,departement,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_sup2,dipl_sup34,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
28001,Abondant,24,Centre-Val de Loire,Eure-et-Loir,868.000000000003,726.3194015591,125.447390765752,0,90.8612440191387,791.036335618291,72.9304581183223,20.76241416970541,15.115845095751881,9.508808688679137,50.637175589838044,8.865093445269277,0,7.530230845246728,18.397377313300858,25.51877519476424,25.918213572080344,20.916145268006513,33.64416368605197,18.129266570081985,4.43839279952767,30.449260529188077,17.65226987297066,13.072609786171462,8.448979141381976,7.8092213006784625,9.47595333379903,83.67735041003428,14.452464373934514,0,91.13321838920372,8.402126511327426
28007,Anet,24,Centre-Val de Loire,Eure-et-Loir,1244,828.130747491952,389.943053273538,104.622671715398,56.077940153097,977.303880992837,266.696119007164,17.217155989148488,13.3477176226451,13.54657710472615,53.17229811102211,9.616695689206658,0.44828169313935,7.006727138283408,8.750281309636891,30.536618352769658,27.546951902152394,22.26076353033752,41.931065853842334,26.86873655665326,5.850167759148035,27.56828178471848,16.729343839861492,11.214821106833536,6.086523126460296,5.682125826325049,4.313429096911934,66.56999577909582,31.345904603982156,8.410182613777973,78.56140522450458,21.4385947754955
28012,Commune nouvelle d'Arrou,24,Centre-Val de Loire,Eure-et-Loir,1681.2705006373,1346.68412078325,318.95150229077,125.079020506184,390.524507173852,1616.64634004243,61.4971850822073,16.332650920224328,13.167523993722414,14.806361781637486,50.95409467471747,11.984990519722015,7.324160873163393,5.659578856535361,6.658328066512216,19.309151392885347,26.966228669374388,33.62455673588654,29.703286009511835,27.240905006491158,5.5855127154199975,34.831765324411926,17.97034500031435,6.987098990168985,4.393420993000873,2.990951970192641,18.849572747375255,80.09919404835675,18.970861748295036,7.439553626782349,96.15623062616196,3.657780533167998
28015,Auneau-Bleury-Saint-Symphorien,24,Centre-Val de Loire,Eure-et-Loir,2421.99999992097,1479.19695635846,895.702738615629,476.981193606903,82.9016874541451,1704.00047685469,697.754720873348,21.83282719356006,16.243032299861245,7.1102644507869615,50.97825982577157,11.559737930608128,0.1672125032490346,3.1905768298945993,13.432393322867576,23.199708073080867,28.737610198294743,31.255971171509817,31.879075634261135,26.29600867181426,5.655274703670216,27.882858906382424,16.96077895943867,11.025208464802558,6.988374994745225,5.191495299146501,3.309578490524222,61.073367316545266,36.981946269399494,19.693690901010193,70.35509813832749,28.80903059026077
28051,Bonneval,24,Centre-Val de Loire,Eure-et-Loir,2197.14878845048,1420.13310426162,745.56987973735,277.940336119774,110.891189097175,1711.26039063525,480.816493871434,16.92683902049204,13.089612909818262,13.72038594904493,51.596647029995154,11.945235405800018,1.29839515280435,4.674222550095649,7.530691886265204,24.416719029115505,36.26603414170171,26.30833423206504,30.57049528819761,28.8048416976935,5.1812478790012655,33.891235214910594,14.089807065824514,9.452940009391538,5.905320906477997,2.674607226700788,4.804561020429093,64.63527239150501,33.93351800554011,12.650046168051684,77.88550323176344,21.88365650969526
28061,Brou,24,Centre-Val de Loire,Eure-et-Loir,1718.0059489583,997.900459451696,695.415168860376,253.075786623832,92.9473931423204,1304.47194080902,404.304000581976,12.905523679059625,11.863272360560757,21.650063779792877,54.07563962744457,15.250329028560305,0.42838002889214527,7.710840520058617,9.424360635627195,17.13520115568578,31.700122138018727,31.271742109126617,19.760479041916167,39.81464378350245,5.688599300690112,29.680266756068118,13.186936952311429,5.682381211252097,3.0659333893329794,2.8812386068430405,5.132511753975163,58.08480814963216,40.478041958005775,14.730786396710826,75.92941931312734,23.5333294874283
28070,Champhol,24,Centre-Val de Loire,Eure-et-Loir,1387.00000000002,1106.76552306416,266.043508286458,115.194905936623,12.1401098901098,1312.61801160438,71.3286684367889,19.39018136341904,15.631268598598776,6.68677232599023,50.506691937939976,7.93277456821395,0.284559908710285,2.587433511966354,16.0919171407616,35.13168940755061,23.004714666301034,18.15192273438042,54.33013681337705,19.147335728637476,5.337855531270265,27.389747701042673,16.660652692124604,13.559251454606208,9.31879378457649,8.586363107742406,0.8676836439963918,79.79563973065207,19.18121905453887,8.305328474161596,94.63720343218176,5.142658142522557
28085,Chartres,24,Centre-Val de Loire,Eure-et-Loir,19306.1908147453,7792.39815331829,11267.6806434982,5117.95819205463,843.074009282209,5970.750985991,13185.4236781244,16.80443067328049,19.10417123755931,11.599443692684796,53.36003426424399,14.315912645726483,0.3278770713125246,4.220357856054381,19.66702252274656,25.83729298795171,28.002484472075643,20.593206404794135,48.572522508945035,21.70692784193922,5.846840190438079,21.547336762781917,15.899197712855162,11.804145740834786,10.600363138363704,12.595188612787265,4.184142779625705,40.362173087851005,58.363044018462695,26.50941473211659,30.926613350525766,68.29635014305306
28088,Châteaudun,24,Centre-Val de Loire,Eure-et-Loir,5772.21487406243,2812.47037717786,2858.01294988617,1657.23542545542,151.102107123781,3562.86097229525,2191.78175184055,17.10689003304221,18.83319245288003,13.357903269338859,50.02523042244472,18.526491262798164,0.7253771313952195,3.869114077127928,7.810403597505314,20.33123946428409,31.051166190101583,33.750538000796674,31.57362525614192,32.61229418197551,5.894057091548249,29.9788457671507,14.431100943379747,7.592999746852007,5.0387095167095035,4.4519927523843466,2.5509711468036462,48.72428415331098,49.51328064256083,28.710563650397745,61.724330261942285,37.971243269015645
28089,Châteauneuf-en-Thymerais,24,Centre-Val de Loire,Eure-et-Loir,1159,586,553,253,18,829,328,19.298921417565484,16.178736517719567,13.174114021571647,54.506933744221875,13.616652211621854,1.7346053772766694,4.336513443191674,6.504770164787511,24.71812662619254,25.585429314830876,34.25845620121422,28.350515463917525,27.92140641158221,6.5667011375387805,33.29886246122027,14.736297828335058,7.704239917269907,6.3598759048603934,3.4126163391933813,1.5293118096856415,50.56082830025884,47.713546160483176,21.82916307161346,71.52717860224331,28.30025884383089
